filename,Language,text
00087.wav,Chinese,"小时候我是一个极其内向的孩子，
在班级里我总是默默的坐在角落里看着同学们嬉笑玩耍，
自己却不敢加入其中，
我害怕被拒绝，
害怕出丑，
这种恐惧如影随形，使我错过了许多美好的时光。
记得有一次班级里组织了一场演讲比赛，
看着同学们一个个自信满满走上讲台，声情并茂的演讲，
我心中充满了羡慕，
我多么希望自己也能像他们一样勇敢地站在众人面前
表达自己的想法。
然而当老师问到我是否愿意参加时，我却低下头不敢回答，
我害怕自己会紧张的说不出话来，
害怕同学们会嘲笑我的
胆怯。
这次经历让我对自己更加失望，我觉得自己是一个失败者，
但是命运的转折
往往在不经意间出现，
那是一个阳光明媚的下午。
我在图书馆偶然看到一本关于勇气和成长的书，
书中的主人公从一个胆小怕事的人逐渐成长为一个
勇敢坚强的人，
他的故事深深地打动了我，
我开始反思自己，为什么
我不能像他一样勇敢的面对自己的恐惧呢？
我决定改变自己。
从那之后我开始主动与同学们交流，
虽然一开始很紧张，
但我强迫自己坚持下去。
我参加了学校的社团社团活动，
尝试着在众人面前发表自己的意见，
慢慢的我发现自己不再那么害怕与人交往了，
我的自信心也逐渐增强。
然而成长的道路并非一帆风顺，
在我上高中的时候家庭遭遇了一场重大的变故，
父亲的生意失败，家里陷入了经济困难，
看着父母为了生活奔波劳累，
我心中充满了愧疚和不安，
我觉得自己应该为家庭承担一些责任，
于是我开始利用课余时间打工赚钱。
那段日子虽然很辛苦，但是也让我学会了
坚强和独立。
我明白了生活的不易，也更加珍惜每一个学习的机会。
我努力学习，希望能通过自己的努力改变家庭的命运。
高考结束后我考上了一所理想的大学，
在大学里我继续努力奋斗，积极参加各种社会实践活动，
不断提升自己的能力。
我还加入了志愿者团队去贫困地区
支教，
帮助那些需要帮助的孩子。
这段经历让我深刻地体会到了帮助他人的快乐和意义。
如今我已经大学毕业走上了工作岗位，
回首过去我感慨万千，
那些曾经的困难和挫折如今都成了我人生中宝贵的财富。
我不再是那个胆小怕事的孩子，
而是一个
勇敢坚强自信的人。
"
00088.wav,English," I've never caught covid 19, which seems pretty lucky into this world. 
Back in early 2020, when the
 pandemic first started spreading globally, I was still in high school. 
Suddenly, the news was all about the virus and our school announced a shutdown switching
 or
 classes to online learning. 
We all felt pretty uneasy and scared at that time, 
uh, at the um pandemic, 
uh, spreading our city went into lockdown. 
My family set up
 a strict preventive issues such as washing hands frequently. 
Uh, we remarks and keeping social distance
 during this period, 
uh, I started learning how to cook and tried out all sorts of
 recipes. 
The kitchen became a lab, and every day I come up with new
 dishes. 
And during the second wave of pandemic, I decided to join the volunteer groups to uh, help the
 elderly and vulnerable in our community. We delivered, essential, 
supplied and help them with daily tasks. 
Even though it was a small act, saying their smiles made me feel that my efforts were worth it. 
However, the pandemic didn't end as quickly as we hoped. 
As restriction is the end, life started getting back to normal. 
Many of my relatives and friends got coffees 90, 
uh, some even more than once. 
Um. 
Despite this, I never get infected or felt any symptoms. 
Uh, I could often look back on that unique period during the panic, 
uh, reflecting on how on period
 deputable life can be and hurry. 
Zillion people are. 
"
00089.wav,Chinese,"前几年我在假期里闲着无事，正好看到一些关于爬山的短视频，
我想着反正闲着也是闲着，不如去爬爬山，锻炼一下身体，正好能亲身体，会一下古代文人墨客爬到山顶时的那股
会当凌绝顶，一览众山小的感受。
于是我收拾收拾了行李直奔山东泰山。
到了泰山的所在地山东泰安后，我先去孔子庙转了转，
对孔子的了解更胜一筹了。
随后我也是尝了尝当地的一些美食，
绝大部分的菜品味道
都还不错，
就是有条鱼做得非常差，让我有点反胃。
由于我想看看日出破晓的泰山山顶，
于是我吃完晚饭后直接在酒店睡到
晚上12点，
准备凌晨进行爬泰山。
我在山脚下提前购买了一次性的雨衣、手电筒和一根登山杖，
从最底下爬到卖票处的花了我快10分钟，
就让我在在我眼中爬下山的难度再次升级。
虽然爬泰山的时候是凌晨，但是一路上
碰到的游客还是不少的。
日出的泰山确实能激励着游客们，
一路上打着手电筒不断前行，
个中辛苦自不言说。
不过我定了个不坐下休息的目标，也可能是让我爬泰山，让我十分的激动，
我确实是完成了这个目标。
等爬到南天门的时候，天空下起了小雨，
附近休息的游客和商家们纷纷躲了起来，
我也正庆幸着提前
做好了买雨衣的准备。
虽然雨衣很薄，
但是我爬山早已浑身出汗，雨水的降温让我怡然自得。
总共经过快四五个小时，
我成功地爬到了山顶。
嗯不过可惜的是当天起了薄雾，日出的壮观我难以见证。
在山顶游历一番后，我也正好坐上开放的缆车下到半山腰，随后便乘大巴回到山脚。
在乘坐大巴的途中，我也因为过于疲倦而不知不觉地睡着。
"
00090.wav,English," Since I was a kid, i've always had a deep interest in sketching and drawing
 uh, our one summer in high school. 
Uh, I signed up for the sketching trip organized by my school. 
Uh, the the destination was a farmhouse deep in the mountains of Guizhou province. 
Our group uh included a
 professional instructor
 and
 a bunch of like minded friends. 
The instructor was a
 uh, recently required a college professor
 who not only had a wealth of experience, but also the passion for art. 
He told us he wants us to capture the signs that uh, moves us most, 
and emphasize that the essence of art is truth, 
goodness, and beauty. 
On the set the second day, something
 dramatic happened. 
I accidentally twist my ankle
 and the flat ground at the base, 
which meant I couldn't go out with the others to sketch. 
I feel like I was missing out. 
Anna. 
Valuable learning opportunity. 
But the instructor didn't look over me. 
And he suggests that I focus on sketching at the base and capture the beauty around me. 
So I started to combine the composition techniques that I have learned from studying. 
Un
 and carefully observed every plants and trees around me. 
Even though I couldn't go out, I still found plenty of beauty things to draw at the base. 
En. 
Such as AA
 they pulled sunlight glittery through the leaves and a peaceful life in the farmhouse with chickens
 and dogs. 
And even the busy fixtures of my friends all become subjects for my sketches. 
The 6th day of learning quick. 
Kelly came to the end and everyone showcase their work
 to my surprise in
 the
 instructor mentioned me specially in his summary, he said the student
 who gain the most from the trip is the one who got
 uh, injured. 
I realize that the true essence of art might be to fill every detail of life
 with my heart and capture those moments that move me with
 uh, my pen. 
"
00091.wav,Chinese,"啊前两天我和女朋友去了环球影城，
然后那个是一个非常好玩儿的地方，我们在那儿
呃
玩儿完了所有的项目，
然后我们还吃到了很好吃的猪肋排。
我们特别喜欢哈利波特的展区，我们去了
呃
我们去了
牛马飞行，我们去了
禁忌之旅，我们还还玩了很多很奇妙很好玩的项目，我们确实在那里拍了照片，
这些项目给我们留下了非常深刻的回忆，
并且我们
在一天之内体验了所有的项目，
这是非常难得的。
我们同时还玩了很多
小孩儿
玩儿的项目，比如说有关于小黄人儿，有关于关于功夫熊猫的，我们认为这些项目都非常好玩儿，
啊我们还抽空去
吃了很好吃的饭，他在三把扫帚和漂流者小馆都有，但是我们选择了漂流者小馆，因为三把扫帚的人真是太多了。
我们
真的很开心，因为那天是我们的
啊三周年纪念日，我们在一天之内玩得非常的顺利，然后我们还跟小黄人合了影，我们还做了很多
很好玩儿的事儿。
我所以我觉得
感觉特别棒。
嗯最后我们在出环球影城之前在门口丢了手机，然后我们当时很
很很激动很难过很难过吧，然后我们找到了工作人员，工作人员告诉我，我们说我们的手机被被他们保管了，然后
这种失而复得让我们非常的开心，所以对。
"
00092.wav,Chinese,"去年我有幸去德克萨斯州的奥斯汀市度过了几天，这次旅行的主要目的是去看望一些老朋友，
而奥斯汀本身也因其被誉为世界现场音乐之都而吸引了我。
到达之后，我迫不及待地想要亲身体验这个城市的独特魅力。
在第一天的晚上，
我跟朋友们出了著名的第六街，
这条街啊被称为奥斯汀的音乐心脏地带，
走到街上4周弥漫着各种各样的音乐声，几乎每家酒吧和咖啡馆都有乐队或歌手在演出，
不同风格的音乐融合在一起，有爵士、蓝调、摇滚，
甚至还有民谣，
每个角落都充满了活力。
街头也有一些街头艺人，
他们在表演时吸引了不少观众，
我们也停下了脚步坐在一旁的餐馆之中，
品尝着本地的美食，
看着这些音乐家们的表演，感受那种充满激情和创意的氛围。
晚上街道上的人群越来越多，
大家都随着音乐的节奏而跳舞欢笑，
仿佛整个城市都在为生活庆祝。
最有趣的是
我也被拉进了舞池和一群陌生人一起跳起了舞，虽然我并不擅长跳舞，但那种自由和快乐的感觉让我完全沉浸其中。
之后
我们去了奥斯汀一个著名的美食美食车公园，
这里的餐车提供了各种各样的美食，包括墨西哥塔可
嗯烧烤和汉堡。
我尝试了当地非常有名的塔，可它的味道真是美妙极了。
塔可的外皮脆脆的里面填满了鲜嫩的牛肉、蔬菜、香料和一些其他我不认识的东西，
口感丰富，让我大快朵颐。
吃完后我们还喝了几杯冰镇啤酒，
坐在公园的长椅上，看着周围的人们聊天聚会，
感受到一股轻松愉快的氛围。
奥斯汀的美食和音乐一样，
都充满着创意和多样性，给人一种无穷的惊喜。
"
00093.wav,Chinese,"去年秋天我去天津拜访一位高中同学，他现在在天津大学读书，我们已经有好几年没见，
这次相聚让我非常期待，
他住在天津大学宿舍里，校园内绿树成荫，充满了青春和活力的学术氛围。
到了天津之后，我的同学热情的带我参观了他的校园，天津大学既有现代化的教学楼，也有许多历史悠久的建筑，
校园里的湖泊和林荫道让人感到非常舒适。
我们参观了他常去的图书馆，那里环境安静而充满知识的气息。
他告诉我很多时候他会在这里度过，整天
埋头学习。
午饭时间我们去了学校附近的一家小吃店，品尝地道天津美食，比如狗不理包子、煎饼果子，
这些美食让我大饱口福。
我同学还特别推荐了天津麻花，
下午
我们去了天津的5大道，这里有许多悠久洋楼的建筑漫步在五大道街道上，
我仿佛穿越回了上世纪，感受到那种古老与现代结合的独特氛围。
接着我们去了静园，这是末代皇帝溥仪曾经居住过的地方，
静园里绿树成荫，建筑风格中西合璧，非常优雅宁静。
在这里我们坐在花园的长椅上，
聊起了未来的计划和梦想，仿佛时间回到了我们还是高中生的日子。
傍晚时分我们去了天津之眼，这是天津著名的摩天轮，随着摩天轮的缓缓升高，整个城市的美景尽收眼底。
远处的海河在阳光下闪闪发光，城市的高楼大厦与各建筑交相辉映，
那一刻让我对这个城市充满了喜爱。
这次天津之行不仅让我体验了这座城市的美丽文化，
更重要的是我和老朋友重新建立了生活联系。
天津的风景人情和美食让我流连忘返。
"
00094.wav,Chinese," You know one day
 me and my girlfriend went to British together
 and we eat the French fries there and we feel very
 sad because the French fries is very
呃
 it's taste，taste not very good and we eat some
 uh brunch there and the brunch is much uh better than Chinese breakfast。
And we also eat highly low in in London。
And you know Heidi Lau，there has many uh uh there has no uh server in Heidi Lau and
 we feel very sad about that。So we go to another hot pot，
hot rods，
um store or restaurant to have uh the Sichuan hot pot。
And
 the hot pot is very spicy，and that is the the the most tasty one that I have eaten。
Uh，so I have I have eaten。So
 you know the
 the hot pot in London is very
 where is is very excellent and I have never taste a such a good
呃
 hot pot
 like this before。
嗯。
Next so we will we feel very happy uh
 on the first day we land in London。So you know I'm very happy and
 to be next step，go to the Oxford and we also go to the Cambridge
 to to
 to
 you know take the boot to view the campus，the view to view view the campus of
 uh Cambridge and Oxford。So I must say is very beautiful and we don't feel very happy on that day because we can
 I get the permission into these two Top college。
"
00095.wav,Chinese,"几天前
我探访了一家养老院，
去看望我的高中物理老师，
这位老人是我最敬重的人之一，
他不仅教会了我物理知识，
还让我明白了科学的意义
与人生的态度。
听说他退休后搬到了养老院，
我一直想去
 I found
终于
在一个冬日的下午，
我带着满心的敬意踏上了这次旅程，
进入养老院的院子，
我一眼就看到了熟悉的身影。
王教授坐在院子里的长椅上，
是让披着一条，
手里拿着一本书，
他戴着老花镜，
专注的看书页，
阳光洒在他微微佝偻的身躯上，
显得
格外安静。
站在他面前，
我轻轻喊了一声，
王老师，
他抬起头
愣了一下，
后认出我
笑容，
贩卖
在他脸上，
绽放，
他声音一如既往的温柔，
他起身拍了拍我的肩膀，
像当年一样，
思想又亲切，
最后他带我进了他的房间，
虽然简单，
但不是十分整洁。
王教授给我倒了一杯热茶，
我们在窗边坐下，
开始聊起了这些年的生活。
王教授退休生活依然过得十分充实，
他每天坚持阅读，还尝试写作文章，把自己几十年的教学经验整理下来，
他拿出一本笔记给我看，上面密密麻麻记满了公式和思考，
字迹清晰而工整，
虽然腿脚不如以前，但脑子还得用。
学习是一辈子的事情。
书画师
眼里透着光，
那种对知识的热爱
让我十分感动。
我感慨万千。
我们聊了许久，
春晚现状
到人生的选择，
他始终温和地鼓励我，
分享他的经验，
时间过得贵，
飞快，我不得不与
他送我走到门口，站在夕阳下拍了拍我肩膀，
好好努力呀。
未来属于你们年轻人，
走出养老院时，
夕阳余晖
洒在路上，我的心里满是感动与力量。
王教授的一生就像一本打开的书，
他用行动告诉我，
成长不仅是追求外在的成功，更是保有内心的坚持与渴望。
那一刻我更加
奠定了自己的方向。
"
00096.wav,English," Uh. 
W is a
 uh my friends and I decided to go hiking. 
Are lifes not true. 
Uh, we left early and the weather was sunny. 
The waves of mountains were beautiful. 
Uh, how we are. We suddenly here, 
a faint cry. 
So at first, we thought it was just a win, but
 uh, it got louder and sound like
 someone needed help. 
So, 
we followed the sound and found a small goat
 trapped in some
 rocks. 
It seems that it it just lost its way
 and couldn't escape. 
So we quickly decided to help it. And
 I used a rope for my backpack to
 pull the ghost out. 
Um. 
He looked at us
 and then run back to the region. 
I realize that
 uh we didn't just save an animal, but we showing
 show the teamwork and courage in a
 a tough situation. 
So, 
uh, we continue to the Top. And we
 there was invited. So, 
uh, we feel
 I feel very good. Um. 
Dad. 
A
 so I learn
 that's even a small act of help can help a big difference. 
And I became
 more respectful of nature and life. 
And
 is a
 a really wonderful day. So we can do something
 uh, very meaningful. 
"
00097.wav,Chinese,"上周
我前往宜家
孤儿院
去看望我大学时期志愿服务时认识的小男孩，
浩浩，
那是一个安静的
冬日午后
阳光温柔的洒，
空气中夹杂着
淡淡的含义。
当我走进那间熟悉的院子时，
浩浩正坐在秋千上，
低头专注地摆弄着一个积木玩偶，
我喊了一声他的名字，
他抬起头
愣了一下，
随即露出了
大大的
笑容，
放下玩具，
飞奔过来
抱住了我。
安哥。
他的声音里
带着熟悉的欢快。
One more than one has told
发现他比我记忆中
长高了不少，
但那双明亮的眼睛
依旧充满了孩子特有的纯真。
我们坐在院子的一角聊天，
他告诉我
他最近喜欢上画画，
还兴奋地跑回房间，
拿出一本画册
给我看，
翻开画册，
里面是一些稚嫩却生动的画作，
画的是
孤儿院的生活。
院长、奶奶、
猫咪、
小伙伴，
还有一副
画了一个人，
穿着志愿者的马甲，
jawad Harshal，
他指的那幅画，
腼腆的说，
这是安哥
是你
我的心头
一阵
酸涩，
有温暖。
我告诉他
他画得很棒，
应该坚持下去。
好好用力点了点头，
眼里满是期待。
临走时
他紧紧拉着我的手
说，
安哥
你还会再来吧。
我蹲下来看着他，
郑重的回答，
一定会
到时我还会带上
你的王叔叔，
一起来看你。
离开
孤儿院，
我忍不住回头看了一眼。
好，站在门口向我挥挥手，
阳光洒在她小小的身影上，
写那个
格外温暖。
这一刻
我明白了。
陪伴与关爱
也许就是我能给予他最重要的力量。
原来浩浩的纯真和勇敢
也让我对生活有了更多的感悟。
"
00098.wav,Chinese,"呃上个周末我和我的朋友们准备去参加一场徒步旅行，
然后目标是一片森林，
那天的天气比较阴沉，并且下着小雨，
路面比较滑，
啊我们走起来都是挺费劲的。
呃但是我们并没有呃因此而
就是想
产生放弃的想法，
反而是兴致勃勃地继续前进。
呃然而走着走着我们就发现好像
迷路了，
旁边旁边的路不认识，然后就是比较陌生，
脚下泥巴也越来越多，然后也起雾了，然后视线也越来越迷糊，
然后我们不停的找路，但是
呃始终无法确定是不是走对了。
呃就在我们有些绝望的时候，突然发现前面有一条小溪，
我们知道沿着水流应该能
找到正确出去的路，
啊于是大家小心翼翼地顺着这个溪水前进，
终于在几个小时之后
找到了
回到原点的路径。
虽然大家都很疲惫，都很筋疲力尽，
但是这种呃在挑战极限后取得成功返回大陆的感觉让我们无比满足。
回到家之后我们都感觉非常充实，
也学会了许多关于如何在困境中
冷静思考和解决问题的技巧。
所以这次呃这次旅行让我社会呃深刻地体会到，
不管前方有多少未知的困难，
重要的是
啊不放弃坚持前行，
就一定能
拨开迷雾，找到
啊回家的道路。
对，就是这样。
"
00099.wav,Chinese,"啊一次有一次吧我和我的几个朋友去参加一个周末的艺术展览，
我们都挺喜欢艺术的，所以就提前计划好这次参观
 uh Dante and
呃展品展览的作品非常精彩，有许多不同风格的艺术品，其中
有一些
挺独特的，让我印象深刻。
就是我特别喜欢一幅
呃色彩丰富的抽象画，这幅画的每一笔每一画都充满了那种强烈的情感，让我
不自觉的沉浸在其中。
正在我专心欣赏那幅画的时候，一个陌生人突然走到我的旁边，开始和我聊起
这幅画的创作背景。
他告诉我这幅画是他自己创作的，我一下子就
就懵了，
就完全没有想到眼前这位人很可能是
呃艺术家本人
呃吃惊过后我们聊了很多，他向我解释了这幅画的每个细节，
包括这个颜颜色的选择，画笔的运用，
还有创作过程中这个灵感的来源，
他还跟我们分享了许多关于
艺术创作的心得和挑战，
最后也是非常热情的邀请我参加他的个人
呃画展，
我感到非常的惊讶和幸运，因为这次偶遇不仅让我
更加了解艺术，
还让我意识到
艺术创艺术作品背后往往隐藏着艺术家付出的巨大努力，
以及情感投入。
所以这次经历让我觉得我对艺术有了更深的理解，
也让我更加尊重那些木木创作的艺术家们。
"
00100.wav,Chinese,"2021年我去了一趟农村拜访我很久没见的表哥表哥一家住在偏远的乡下，那里风景优美，4周都是起伏的山丘和广阔的田野，
我已经很久没去那里了，
所以这次拜访让我感到既兴奋又怀念到达
孙子那天，
表哥开着他的小拖拉机来接我村子的路不宽，但沿途两边的景色非常美丽，
尤其是那大片的油菜花田，
金黄色的花海一望无际，仿佛
为大地铺上了一层
温暖的毯子，表哥一路上兴致勃勃的给我介绍村里的每一处变化，比如新修的桥梁，
邻居家刚建好的新房，还有村里最近新开的农产品工合作社，
虽然村子没有城市的高楼大厦和繁忙的街道，但这种宁静简单的生活氛围让我感到非常
放松。
到家后表哥的父母非常热情，给我端来了新鲜的水果和自家做的米酒。
表哥的母亲很快就开始准备晚饭，
我看到他从小院里
带来了新鲜的蔬菜，那些蔬菜颜色翠绿充满了生机。
晚餐非常丰盛，有煮的鲜嫩的鸡汤，自家腌制的咸菜，还有刚从地里挖出来的土豆，
特别香甜，这顿饭让我想起了小时候和家人们一起吃饭的情景，
那种简单而充满爱的感觉，似乎让我的心一下子回到了过去，吃完饭后表哥
姨姨带我去村里和河边钓，
村里的河边钓鱼，我们拿上竹竿和蚯蚓
走了十几分钟的田间小路来到了村外的那条小河边，
河水非常清澈，
水面上倒映着蓝天和周围的树木，
微风拂过水面，泛起层层涟漪，我找了一块大石头坐下，
把鱼饵抛进河中，然后静静的等待着鱼儿上钩。
河面非常安静，只能听到树叶被
风吹动的沙沙声和几只蟋蟀的鸣叫声，我和表哥有一句没一句的聊着近况，
聊到小时候我们一起玩捉迷藏的日子，那时候我们还小无忧无虑，整个世界都像是我们
的游乐场表哥回忆起那些年我们偷吃邻居家葡萄的趣事，他说着便大笑起来，我也不禁笑出了声，
仿佛那段美好的时光就在眼前，夜渐渐深了，我们没有钓到很多鱼，但这并不重要。
我们坐在
星空下，看着天上的星星一闪一闪，听着远处传来的几声蛙鸣，心里充满了宁静。
表哥告诉我，他虽然生活在农村，但他对这样的生活很满意，
他喜欢田野里的自由，喜欢劳作的踏实感，
也喜欢与家人和邻里之间的温暖互动，我能感觉到他的话语中带着对生活的热爱和对家乡的深情。
那一晚我和表哥谈了很多，也想了很多，虽然我们生活在不同的环境中，在彼此之间那份血浓于水的亲情始终没有改变。
我深深感受到乡村生活虽然没有繁华的都市光景，却有一种城市难以找到的宁静与温情。
这次拜访让我更加珍惜这段难得的亲情，也让我重新认识到真正的快乐往往来源于简单而真实的生活。
"
